event_id,time,price,quantity,side
11324413670,1633060897525,3010.58,0.6648,a
11324434488,1633060940527,3010.56,2.0,a
11324412270,1633060893524,3010.55,0.5001,a
11324454595,1633060982530,3010.54,0.153,a
11324413402,1633060896525,3010.53,0.2,a
11324447636,1633060964527,3010.52,0.0106,a
11324433844,1633060939528,3010.5,2.0,a
11324426346,1633060921527,3010.49,1.01,a
11324415385,1633060900525,3010.48,0.7633,a
11324431982,1633060935528,3010.46,1.0688,a
11324413160,1633060895525,3010.45,0.6648,a
11324449459,1633060971527,3010.44,0.1721,a
11324433020,1633060938528,3010.43,2.0,a
11324435144,1633060941527,3010.42,1.1486,a
11324460958,1633060990530,3010.41,0.0068,a
11324414275,1633060899525,3010.31,4.1,a
11324441103,1633060952527,3010.28,2.02,a
11324434488,1633060940527,3010.25,2.0,a
11324441863,1633060954527,3010.23,0.6145,a
11324446727,1633060961527,3010.22,0.0045,a
11324438082,1633060946527,3010.2,2.0059,a
11324437163,1633060943528,3010.17,2.01,a
11324459742,1633060988528,3010.15,0.02,a
11324415385,1633060900525,3010.14,1.4145,a
11324445489,1633060958528,3010.1,0.045,a
11324413160,1633060895525,3010.09,0.41,a
11324408366,1633060886524,3010.08,4.2195,a
11324464471,1633060994530,3010.06,0.019,a
11324440105,1633060949528,3010.05,8.9118,a
11324437480,1633060944526,3010.04,2.0,a
11324446727,1633060961527,3010.0,4.2334,a
11324437163,1633060943528,3009.98,4.0,a
11324412270,1633060893524,3009.97,1.8861,a
11324432245,1633060936527,3009.94,3.5,a
11324443098,1633060955528,3009.88,2.1,a
11324418326,1633060904526,3009.87,1.2973,a
11324413160,1633060895525,3009.86,0.83,a
11324416242,1633060901524,3009.83,0.1445,a
11324407339,1633060884525,3009.82,0.53,a
11324444178,1633060956529,3009.79,14.1454,a
11324413866,1633060898525,3009.77,0.6648,a
11324416242,1633060901524,3009.74,9.1795,a
11324437480,1633060944526,3009.73,1.165,a
11324415385,1633060900525,3009.72,5.0,a
11324411468,1633060892525,3009.71,0.6735,a
11324413866,1633060898525,3009.7,0.6648,a
11324454595,1633060982530,3009.69,14.4454,a
11324408034,1633060885525,3009.67,1.4516,a
11324441103,1633060952527,3009.65,16.5988,a
11324454595,1633060982530,3009.64,14.1454,a
11324413866,1633060898525,3009.63,0.6648,a
11324427241,1633060923525,3009.61,2.4,a
11324426882,1633060922527,3009.6,2.37,a
11324438527,1633060947527,3009.59,2.0,a
11324412270,1633060893524,3009.57,0.1662,a
11324426346,1633060921527,3009.56,7.4076,a
11324441863,1633060954527,3009.55,16.5988,a
11324414275,1633060899525,3009.52,0.41,a
11324422347,1633060915526,3009.51,5.6582,a
11324441103,1633060952527,3009.5,0.372,a
11324409877,1633060890525,3009.48,1.4516,a
11324422347,1633060915526,3009.47,5.6582,a
11324416242,1633060901524,3009.45,0.3471,a
11324454595,1633060982530,3009.44,3.0,a
11324420532,1633060911525,3009.41,0.9969,a
11324421391,1633060913526,3009.37,0.0784,a
11324421391,1633060913526,3009.36,9.1795,a
11324412738,1633060894525,3009.35,1.4572,a
11324459182,1633060987531,3009.32,0.019,a
11324437833,1633060945527,3009.31,2.0001,a
11324445044,1633060957530,3009.29,2.5,a
11324432245,1633060936527,3009.28,2.4,a
11324446727,1633060961527,3009.26,0.4142,a
11324415385,1633060900525,3009.25,3.325,a
11324437163,1633060943528,3009.24,2.0,a
11324413402,1633060896525,3009.23,0.5709,a
11324438082,1633060946527,3009.22,0.0166,a
11324400216,1633060868524,3009.18,0.1,a
11324437833,1633060945527,3009.16,2.02,a
11324437833,1633060945527,3009.15,2.5,a
11324415385,1633060900525,3009.13,0.4043,a
11324426346,1633060921527,3009.12,1.4145,a
11324426882,1633060922527,3009.11,2.0,a
11324415385,1633060900525,3009.1,3.1193,a
11324450617,1633060974528,3009.09,0.1078,a
11324433020,1633060938528,3009.07,2.0,a
11324426882,1633060922527,3009.05,3.6864,a
11324443098,1633060955528,3009.03,0.6542,a
11324433020,1633060938528,3009.0,1.0727,a
11324426346,1633060921527,3008.97,2.604,a
11324444178,1633060956529,3008.96,2.0,a
11324426882,1633060922527,3008.95,0.6308,a
11324402343,1633060871525,3008.94,4.13,a
11324416242,1633060901524,3008.93,1.1322,a
11324427951,1633060925526,3008.85,5.0,a
11324413670,1633060897525,3008.84,4.154,a
11324426346,1633060921527,3008.83,3.1942,a
11324434488,1633060940527,3008.79,6.9999,a
11324444178,1633060956529,3008.77,3.0,a
11324417916,1633060903524,3008.73,5.2077,a
11324415385,1633060900525,3008.71,4.9195,a
11324424125,1633060919526,3008.68,2.4,a
11324426882,1633060922527,3008.65,7.4659,a
11324417916,1633060903524,3008.61,4.1,a
11324457043,1633060984530,3008.59,4.9939,a
11324437480,1633060944526,3008.58,2.1,a
11324417073,1633060902525,3008.57,2.1243,a
11324422748,1633060916525,3008.56,8.3174,a
11324453347,1633060981531,3008.48,2.0,a
11324428273,1633060926527,3008.47,0.4825,a
11324447904,1633060965528,3008.46,0.0558,a
11324427241,1633060923525,3008.4,0.6653,a
11324427241,1633060923525,3008.38,4.1,a
11324437480,1633060944526,3008.37,3.6445,a
11324434488,1633060940527,3008.36,1.6765,a
11324457043,1633060984530,3008.35,0.0552,a
11324399788,1633060867525,3008.34,0.4138,a
11324427652,1633060924527,3008.33,0.5592,a
11324434488,1633060940527,3008.32,2.2376,a
11324428957,1633060928527,3008.31,2.9049,a
11324426346,1633060921527,3008.3,1.8,a
11324426882,1633060922527,3008.29,1.6524,a
11324426346,1633060921527,3008.28,0.0056,a
11324427951,1633060925526,3008.27,0.3492,a
11324445044,1633060957530,3008.25,0.0715,a
11324419028,1633060906525,3008.19,3.6659,a
11324428273,1633060926527,3008.17,6.9014,a
11324460259,1633060989528,3008.16,0.02,a
11324445044,1633060957530,3008.15,3.0,a
11324431982,1633060935528,3008.14,1.5,a
11324422748,1633060916525,3008.09,0.7148,a
11324429992,1633060930527,3008.08,2.4,a
11324426882,1633060922527,3008.07,0.2257,a
11324438527,1633060947527,3008.04,0.172,a
11324418611,1633060905525,3008.03,14.7926,a
11324454595,1633060982530,3008.02,0.3156,a
11324457043,1633060984530,3008.01,10.0,a
11324460259,1633060989528,3008.0,5.08,a
11324420816,1633060912525,3007.99,0.726,a
11324435144,1633060941527,3007.98,2.023,a
11324415385,1633060900525,3007.97,1.2955,a
11324454595,1633060982530,3007.96,1.0971,a
11324426346,1633060921527,3007.94,6.0353,a
11324428511,1633060927526,3007.93,0.6653,a
11324443098,1633060955528,3007.87,6.9999,a
11324453347,1633060981531,3007.85,2.0001,a
11324428273,1633060926527,3007.84,0.6653,a
11324447251,1633060963528,3007.72,2.02,a
11324448622,1633060969528,3007.71,2.02,a
11324428957,1633060928527,3007.69,2.535,a
11324429744,1633060929526,3007.68,1.5,a
11324443098,1633060955528,3007.67,1.01,a
11324457445,1633060985529,3007.66,0.1642,a
11324445044,1633060957530,3007.65,2.0,a
11324451932,1633060979528,3007.62,0.0553,a
11324428957,1633060928527,3007.61,5.0,a
11324422347,1633060915526,3007.6,0.2,a
11324443098,1633060955528,3007.59,5.6582,a
11324428511,1633060927526,3007.58,0.7262,a
11324451932,1633060979528,3007.54,2.02,a
11324446271,1633060959528,3007.53,2.02,a
11324457445,1633060985529,3007.52,0.1721,a
11324423424,1633060918526,3007.49,2.9054,a
11324431982,1633060935528,3007.48,0.5951,a
11324429744,1633060929526,3007.47,0.5105,a
11324433844,1633060939528,3007.44,33.2934,a
11324451349,1633060976528,3007.4,16.5988,a
11324454595,1633060982530,3007.38,3.0,a
11324427652,1633060924527,3007.37,1.5,a
11324429992,1633060930527,3007.31,0.6947,a
11324453347,1633060981531,3007.3,2.1,a
11324421391,1633060913526,3007.29,0.1609,a
11324436267,1633060942526,3007.26,0.7658,a
11324421828,1633060914525,3007.25,0.41,a
11324427951,1633060925526,3007.24,0.6654,a
11324439684,1633060948527,3007.23,2.0,a
11324421828,1633060914525,3007.22,3.1206,a
11324450389,1633060973528,3007.2,16.5988,a
11324427652,1633060924527,3007.16,0.1663,a
11324458454,1633060986531,3007.14,0.3572,a
11324429744,1633060929526,3007.11,3.8447,a
11324437480,1633060944526,3007.1,2.0,a
11324445044,1633060957530,3007.08,0.0319,a
11324457043,1633060984530,3007.06,5.9846,a
11324445044,1633060957530,3007.04,4.0,a
11324445044,1633060957530,3007.03,2.0,a
11324431982,1633060935528,3007.02,5.0,a
11324447636,1633060964527,3007.01,4.4,a
11324427652,1633060924527,3007.0,2.3316,a
11324431982,1633060935528,3006.99,3.3256,a
11324448466,1633060968527,3006.98,2.0,a
11324455850,1633060983531,3006.96,3.0,a
11324429744,1633060929526,3006.95,6.3375,a
11324429992,1633060930527,3006.94,4.1,a
11324445044,1633060957530,3006.93,3.05,a
11324457043,1633060984530,3006.91,0.1445,a
11324452148,1633060980528,3006.9,2.2548,a
11324445044,1633060957530,3006.89,2.0,a
11324440105,1633060949528,3006.88,0.7659,a
11324428273,1633060926527,3006.87,1.7548,a
11324448763,1633060970528,3006.84,16.5988,a
11324451729,1633060978529,3006.83,0.2193,a
11324429744,1633060929526,3006.81,7.6728,a
11324454595,1633060982530,3006.77,5.065,a
11324429744,1633060929526,3006.76,0.0658,a
11324430175,1633060931526,3006.74,0.6656,a
11324431037,1633060934526,3006.72,0.4929,a
11324455850,1633060983531,3006.71,2.0,a
11324457043,1633060984530,3006.7,6.002,a
11324422748,1633060916525,3006.63,19.91,a
11324460259,1633060989528,3006.61,1.5,a
11324440335,1633060950527,3006.6,0.6952,a
11324445489,1633060958528,3006.58,0.172,a
11324466164,1633060998529,3006.54,10.001,a
11324430175,1633060931526,3006.53,0.6656,a
11324430724,1633060933526,3006.48,0.6656,a
11324435144,1633060941527,3006.45,0.0784,a
11324462753,1633060992530,3006.42,14.1454,a
11324439684,1633060948527,3006.4,8.6582,a
11324445044,1633060957530,3006.39,0.0998,a
11324430175,1633060931526,3006.37,0.2,a
11324445044,1633060957530,3006.34,2.0,a
11324457043,1633060984530,3006.32,17.1454,a
11324446271,1633060959528,3006.31,0.339,a
11324446271,1633060959528,3006.29,33.3214,a
11324433844,1633060939528,3006.28,8.3225,a
11324433020,1633060938528,3006.27,2.9057,a
11324454595,1633060982530,3006.24,1.9932,a
11324433844,1633060939528,3006.23,4.3837,a
11324437480,1633060944526,3006.22,2.3532,a
11324431037,1633060934526,3006.2,1.6,a
11324443098,1633060955528,3006.16,1.4145,a
11324432566,1633060937527,3006.15,3.3,a
11324454595,1633060982530,3006.14,1.5,a
11324459742,1633060988528,3006.12,0.2874,a
11324437480,1633060944526,3006.11,0.0034,a
11324462753,1633060992530,3006.09,2.0,a
11324455850,1633060983531,3006.08,2.1,a
11324462753,1633060992530,3006.06,3.0,a
11324458454,1633060986531,3006.04,3.6022,a
11324443098,1633060955528,3006.03,2.6068,a
11324457043,1633060984530,3006.02,0.0433,a
11324446727,1633060961527,3006.01,7.1999,a
11324431982,1633060935528,3005.99,0.83,a
11324426346,1633060921527,3005.95,0.5599,b
11324457043,1633060984530,3005.94,2.0,a
11324430724,1633060933526,3005.92,0.0253,a
11324429744,1633060929526,3005.91,0.7263,a
11324444178,1633060956529,3005.9,2.1,a
11324443098,1633060955528,3005.87,2.354,a
11324430527,1633060932527,3005.85,0.6656,a
11324429992,1633060930527,3005.82,1.1314,a
11324457043,1633060984530,3005.81,2.0,a
11324429744,1633060929526,3005.79,1.5,a
11324457043,1633060984530,3005.78,2.0,a
11324459182,1633060987531,3005.76,2.5,a
11324451349,1633060976528,3005.74,2.4,a
11324457445,1633060985529,3005.66,0.523,a
11324461147,1633060991529,3005.65,1.4562,a
11324457445,1633060985529,3005.64,2.1063,a
11324459182,1633060987531,3005.63,1.2475,a
11324431037,1633060934526,3005.61,0.6656,a
11324445044,1633060957530,3005.6,2.01,a
11324436267,1633060942526,3005.57,3.8599,a
11324433020,1633060938528,3005.56,5.3012,a
11324446521,1633060960529,3005.54,3.05,a
11324432245,1633060936527,3005.51,0.83,a
11324437163,1633060943528,3005.49,0.9969,a
11324444178,1633060956529,3005.48,0.15,a
11324444178,1633060956529,3005.46,5.6582,a
11324443098,1633060955528,3005.45,0.1445,a
11324455850,1633060983531,3005.44,1.5,a
11324457043,1633060984530,3005.43,2.0,a
11324444178,1633060956529,3005.39,1.01,a
11324441555,1633060953527,3005.32,8.33,a
11324438527,1633060947527,3005.29,0.1467,a
11324455850,1633060983531,3005.28,5.216,a
11324467578,1633061001529,3005.27,2.02,a
11324463835,1633060993530,3005.26,14.1454,a
11324463835,1633060993530,3005.25,14.1454,a
11324463835,1633060993530,3005.24,2.5,a
11324428273,1633060926527,3005.23,3.5505,b
11324457043,1633060984530,3005.21,2.0,a
11324436267,1633060942526,3005.2,0.83,a
11324446271,1633060959528,3005.19,0.1,a
11324444178,1633060956529,3005.18,8.3277,a
11324441103,1633060952527,3005.14,0.0934,a
11324449459,1633060971527,3005.13,1.3147,a
11324462753,1633060992530,3005.12,0.172,a
11324431037,1633060934526,3005.1,2.0,a
11324439684,1633060948527,3005.09,2.5,a
11324434488,1633060940527,3005.07,2.1198,a
11324468938,1633061003530,3005.06,2.01,a
11324427652,1633060924527,3005.05,1.0852,b
11324439684,1633060948527,3005.03,1.6,a
11324454595,1633060982530,3005.01,2.4,a
11324468938,1633061003530,3005.0,0.0721,a
11324443098,1633060955528,3004.98,0.4767,a
11324455850,1633060983531,3004.94,2.155,a
11324454595,1633060982530,3004.92,0.3298,a
11324468274,1633061002529,3004.9,2.0,a
11324457445,1633060985529,3004.88,0.7421,a
11324462753,1633060992530,3004.87,6.9999,a
11324460259,1633060989528,3004.86,1.5646,a
11324460259,1633060989528,3004.84,2.0,a
11324433020,1633060938528,3004.82,0.0652,a
11324446521,1633060960529,3004.81,0.1771,a
11324437833,1633060945527,3004.79,3.3305,a
11324460259,1633060989528,3004.78,0.0553,a
11324449459,1633060971527,3004.76,0.1032,a
11324465030,1633060996528,3004.73,0.6954,a
11324444178,1633060956529,3004.72,0.6684,a
11324431982,1633060935528,3004.71,0.99,a
11324462753,1633060992530,3004.7,6.9999,a
11324468274,1633061002529,3004.68,2.0,a
11324459182,1633060987531,3004.65,6.0,a
11324470066,1633061005529,3004.64,0.4798,a
11324439684,1633060948527,3004.63,3.0,a
11324443098,1633060955528,3004.59,1.5,a
11324466324,1633060999530,3004.57,16.5988,a
11324462753,1633060992530,3004.56,2.1,a
11324470066,1633061005529,3004.55,2.1,a
11324459742,1633060988528,3004.53,0.5322,a
11324441103,1633060952527,3004.52,0.41,a
11324457043,1633060984530,3004.51,0.3477,a
11324457043,1633060984530,3004.5,3.0,a
11324470066,1633061005529,3004.46,16.5988,a
11324457445,1633060985529,3004.45,0.1997,a
11324438527,1633060947527,3004.42,2.1258,a
11324464715,1633060995528,3004.39,1.0,a
11324454595,1633060982530,3004.35,0.0333,a
11324453347,1633060981531,3004.31,0.9986,a
11324453347,1633060981531,3004.29,6.5593,a
11324459742,1633060988528,3004.27,2.01,a
11324458454,1633060986531,3004.26,6.9999,a
11324454595,1633060982530,3004.24,1.5,a
11324447904,1633060965528,3004.22,3.0,a
11324454595,1633060982530,3004.2,2.6079,a
11324459182,1633060987531,3004.19,2.8249,a
11324463835,1633060993530,3004.18,3.0,a
11324457043,1633060984530,3004.17,2.0,a
11324439684,1633060948527,3004.16,0.666,a
11324460958,1633060990530,3004.15,1.9643,a
11324438082,1633060946527,3004.13,0.7265,a
11324394254,1633060858522,3004.12,33.2247,b
11324454595,1633060982530,3004.09,2.9059,a
11324454595,1633060982530,3004.08,0.0936,a
11324448622,1633060969528,3004.06,2.25,a
11324443098,1633060955528,3004.05,0.4022,a
11324459182,1633060987531,3004.03,2.0,a
11324454595,1633060982530,3004.0,2.424,a
11324441103,1633060952527,3003.99,1.6649,a
11324449459,1633060971527,3003.95,0.2968,a
11324445044,1633060957530,3003.9,0.4994,a
11324445044,1633060957530,3003.88,1.01,a
11324454595,1633060982530,3003.87,0.5282,a
11324459182,1633060987531,3003.85,2.0,a
11324458454,1633060986531,3003.84,2.0,a
11324450889,1633060975528,3003.83,0.8435,a
11324453347,1633060981531,3003.82,0.6663,a
11324441863,1633060954527,3003.81,1.5,a
11324455850,1633060983531,3003.79,0.6675,a
11324458454,1633060986531,3003.78,0.1319,a
11324449913,1633060972528,3003.76,1.5646,a
11324453347,1633060981531,3003.75,3.0,a
11324460259,1633060989528,3003.74,18.0307,a
11324459742,1633060988528,3003.71,9.2815,a
11324443098,1633060955528,3003.69,19.91,a
11324443098,1633060955528,3003.68,9.4798,a
11324464471,1633060994530,3003.66,0.172,a
11324450889,1633060975528,3003.65,14.1795,a
11324453347,1633060981531,3003.64,5.0,a
11324458454,1633060986531,3003.63,4.043,a
11324464471,1633060994530,3003.61,6.9999,a
11324455850,1633060983531,3003.58,9.1795,a
11324462753,1633060992530,3003.53,1.5,a
11324468274,1633061002529,3003.52,3.5,a
11324450389,1633060973528,3003.51,9.1795,a
11324455850,1633060983531,3003.49,1.724,a
11324455850,1633060983531,3003.46,2.9663,a
11324453347,1633060981531,3003.45,4.8548,a
11324447904,1633060965528,3003.43,9.1795,a
11324466708,1633061000530,3003.42,0.364,a
11324462753,1633060992530,3003.37,12.0,a
11324453347,1633060981531,3003.33,3.3,a
11324457043,1633060984530,3003.32,0.4069,a
11324453347,1633060981531,3003.31,3.274,a
11324453347,1633060981531,3003.3,2.6032,a
11324457043,1633060984530,3003.29,7.7554,a
11324457043,1633060984530,3003.28,2.3616,a
11324457043,1633060984530,3003.26,5.6582,a
11324446521,1633060960529,3003.25,0.0229,a
11324459182,1633060987531,3003.24,2.0,a
11324454595,1633060982530,3003.2,19.91,a
11324453347,1633060981531,3003.16,8.5487,a
11324449459,1633060971527,3003.13,0.6954,a
11324454595,1633060982530,3003.12,3.2356,a
11324462753,1633060992530,3003.11,33.3587,a
11324431982,1633060935528,3003.1,6.0,b
11324443098,1633060955528,3003.07,1.3445,a
11324455850,1633060983531,3003.05,1.0458,a
11324470066,1633061005529,3003.04,2.4,a
11324450617,1633060974528,3003.03,0.747,a
11324455850,1633060983531,3003.02,2.4,a
11324443098,1633060955528,3003.01,0.4482,a
11324457445,1633060985529,3003.0,1.0882,a
11324448622,1633060969528,3002.99,11.854,a
11324445044,1633060957530,3002.94,1.4145,a
11324459182,1633060987531,3002.93,3.05,a
11324454595,1633060982530,3002.91,3.5776,a
11324457043,1633060984530,3002.9,3.3587,a
11324457043,1633060984530,3002.89,2.1,a
11324457043,1633060984530,3002.88,2.25,a
11324453347,1633060981531,3002.86,1.766,a
11324451349,1633060976528,3002.85,1.01,a
11324455850,1633060983531,3002.82,1.4145,a
11324457043,1633060984530,3002.81,5.065,a
11324449459,1633060971527,3002.78,0.229,a
11324444178,1633060956529,3002.77,1.5,a
11324457043,1633060984530,3002.73,1.6617,a
11324449459,1633060971527,3002.71,3.4943,a
11324464471,1633060994530,3002.7,3.2,a
11324440603,1633060951527,3002.68,0.5517,b
11324454595,1633060982530,3002.67,1.4985,a
11324455850,1633060983531,3002.65,3.0,a
11324451349,1633060976528,3002.63,3.24,a
11324450889,1633060975528,3002.6,0.6955,a
11324454595,1633060982530,3002.58,0.9144,a
11324450389,1633060973528,3002.57,0.2299,a
11324454595,1633060982530,3002.55,0.6665,a
11324455850,1633060983531,3002.54,1.0078,a
11324464471,1633060994530,3002.53,0.1445,a
11324455850,1633060983531,3002.51,5.0,a
11324459182,1633060987531,3002.5,4.0,a
11324462753,1633060992530,3002.49,5.6582,a
11324454595,1633060982530,3002.39,0.0925,a
11324450889,1633060975528,3002.38,1.6,a
11324455850,1633060983531,3002.37,0.5419,a
11324469401,1633061004529,3002.36,3.3307,a
11324454595,1633060982530,3002.34,3.0,a
11324450617,1633060974528,3002.33,6.6403,a
11324453347,1633060981531,3002.32,1.5,a
11324468938,1633061003530,3002.31,1.5,a
11324469401,1633061004529,3002.27,6.0,a
11324458454,1633060986531,3002.24,0.0034,a
11324462753,1633060992530,3002.18,2.1194,a
11324454595,1633060982530,3002.17,0.6666,a
11324458454,1633060986531,3002.16,5.6582,a
11324458454,1633060986531,3002.13,5.6582,a
11324454595,1633060982530,3002.12,1.0645,a
11324465030,1633060996528,3002.11,0.0659,a
11324462753,1633060992530,3002.09,0.4997,a
11324459182,1633060987531,3002.07,2.976,a
11324449459,1633060971527,3002.04,0.6666,a
11324454595,1633060982530,3001.99,0.6205,a
11324451349,1633060976528,3001.98,2.5876,a
11324459182,1633060987531,3001.95,11.3795,a
11324468938,1633061003530,3001.94,0.4997,a
11324454595,1633060982530,3001.93,2.3712,a
11324449913,1633060972528,3001.92,7.4935,a
11324445044,1633060957530,3001.91,17.7306,a
11324449913,1633060972528,3001.9,0.1666,a
11324451349,1633060976528,3001.89,0.5657,a
11324462753,1633060992530,3001.88,1.5378,a
11324458454,1633060986531,3001.86,0.0063,a
11324462753,1633060992530,3001.84,0.1032,a
11324462753,1633060992530,3001.83,3.0,a
11324457043,1633060984530,3001.79,1.4145,a
11324451349,1633060976528,3001.76,2.4299,a
11324468274,1633061002529,3001.71,0.7672,a
11324454595,1633060982530,3001.68,0.6664,a
11324462753,1633060992530,3001.67,2.4,a
11324459742,1633060988528,3001.63,9.1795,a
11324464715,1633060995528,3001.59,0.7673,a
11324455850,1633060983531,3001.58,0.4942,a
11324467578,1633061001529,3001.54,1.3009,a
11324459182,1633060987531,3001.49,16.6787,a
11324464715,1633060995528,3001.48,8.6582,a
11324462753,1633060992530,3001.46,3.0,a
11324464471,1633060994530,3001.45,5.6582,a
11324450889,1633060975528,3001.42,0.1666,a
11324455850,1633060983531,3001.38,1.5,a
11324447251,1633060963528,3001.36,0.1,a
11324462753,1633060992530,3001.35,9.1795,a
11324463835,1633060993530,3001.34,0.6694,a
11324450889,1633060975528,3001.33,0.8331,a
11324455850,1633060983531,3001.3,0.7529,a
11324453347,1633060981531,3001.28,1.0009,b
11324462753,1633060992530,3001.27,1.7068,a
11324457043,1633060984530,3001.26,0.9996,a
11324450889,1633060975528,3001.25,1.5697,a
11324462753,1633060992530,3001.24,0.0056,a
11324462753,1633060992530,3001.22,4.7121,a
11324460259,1633060989528,3001.17,17.5181,a
11324447636,1633060964527,3001.13,1.5994,a
11324466164,1633060998529,3001.11,9.1795,a
11324455850,1633060983531,3001.1,1.5994,a
11324462753,1633060992530,3001.09,0.4801,a
11324463835,1633060993530,3001.07,9.324,a
11324457445,1633060985529,3001.06,3.3346,a
11324454595,1633060982530,3001.05,3.4261,a
11324466324,1633060999530,3001.03,1.3009,a
11324451349,1633060976528,3000.96,0.1667,a
11324451932,1633060979528,3000.95,10.3734,a
11324462753,1633060992530,3000.93,0.1667,a
11324451349,1633060976528,3000.92,0.7186,a
11324439684,1633060948527,3000.91,0.0667,b
11324467578,1633061001529,3000.9,3.0,a
11324455850,1633060983531,3000.89,1.0671,a
11324468274,1633061002529,3000.86,0.2349,a
11324454595,1633060982530,3000.85,3.7013,b
11324457043,1633060984530,3000.84,4.5567,a
11324455850,1633060983531,3000.83,0.9762,a
11324448622,1633060969528,3000.82,0.8333,a
11324463835,1633060993530,3000.81,0.4956,a
11324451504,1633060977529,3000.8,3.1667,a
11324467578,1633061001529,3000.77,9.1795,a
11324458454,1633060986531,3000.73,1.8345,a
11324463835,1633060993530,3000.71,5.0,a
11324455850,1633060983531,3000.7,3.0,a
11324457043,1633060984530,3000.69,0.1667,a
11324470066,1633061005529,3000.68,2.6083,a
11324455850,1633060983531,3000.67,0.7486,a
11324462753,1633060992530,3000.65,3.1999,a
11324468274,1633061002529,3000.64,25.7677,a
11324455850,1633060983531,3000.63,0.9616,a
11324468274,1633061002529,3000.61,0.0784,a
11324455850,1633060983531,3000.6,1.324,a
11324468938,1633061003530,3000.58,1.6425,a
11324459182,1633060987531,3000.55,2.4193,a
11324460958,1633060990530,3000.54,0.7148,a
11324467578,1633061001529,3000.51,5.0,a
11324468938,1633061003530,3000.48,9.1795,a
11324457043,1633060984530,3000.47,7.2023,a
11324438527,1633060947527,3000.46,0.544,b
11324463835,1633060993530,3000.44,3.336,a
11324463835,1633060993530,3000.41,0.3578,a
11324470066,1633061005529,3000.38,0.1032,a
11324453347,1633060981531,3000.36,0.1666,b
11324470066,1633061005529,3000.35,1.5648,a
11324466164,1633060998529,3000.33,0.0229,a
11324464471,1633060994530,3000.32,0.7148,a
11324467578,1633061001529,3000.25,0.2286,a
11324470066,1633061005529,3000.21,0.4957,a
11324457043,1633060984530,3000.19,0.9451,a
11324470066,1633061005529,3000.18,0.4922,a
11324470066,1633061005529,3000.17,0.6618,a
11324470066,1633061005529,3000.16,0.6955,a
11324468274,1633061002529,3000.07,2.9061,a
11324468274,1633061002529,3000.06,5.5032,a
11324466708,1633061000530,3000.03,0.53,a
11324468274,1633061002529,3000.02,3.0,a
11324459182,1633060987531,3000.01,1.1487,a
11324468274,1633061002529,3000.0,1.8531,a
11324468938,1633061003530,2999.99,0.4668,a
11324470066,1633061005529,2999.98,3.1204,a
11324470066,1633061005529,2999.97,1.3106,a
11324455850,1633060983531,2999.96,0.2041,a
11324463835,1633060993530,2999.95,1.7627,a
11324462753,1633060992530,2999.94,8.9278,a
11324449459,1633060971527,2999.93,1.0,b
11324450389,1633060973528,2999.92,1.6596,b
11324459182,1633060987531,2999.89,4.8358,a
11324470066,1633061005529,2999.88,3.7483,a
11324470066,1633061005529,2999.86,0.5,a
11324468274,1633061002529,2999.83,3.5735,a
11324467578,1633061001529,2999.8,3.0,a
11324468274,1633061002529,2999.79,0.6671,a
11324468274,1633061002529,2999.76,0.3212,a
11324470066,1633061005529,2999.73,0.6671,a
11324466708,1633061000530,2999.72,0.695,a
11324467578,1633061001529,2999.7,3.3518,a
11324459182,1633060987531,2999.69,1.4145,a
11324470066,1633061005529,2999.68,1.0148,a
11324468274,1633061002529,2999.67,0.6671,a
11324457043,1633060984530,2999.64,0.83,a
11324470066,1633061005529,2999.63,10.5131,a
11324463835,1633060993530,2999.62,1.9384,a
11324470066,1633061005529,2999.61,0.5,a
11324457445,1633060985529,2999.59,1.6674,a
11324470066,1633061005529,2999.58,19.91,a
11324470066,1633061005529,2999.55,27.0221,a
11324470066,1633061005529,2999.52,2.2671,a
11324468938,1633061003530,2999.51,0.6672,a
11324467578,1633061001529,2999.5,1.2876,a
11324470066,1633061005529,2999.49,0.0056,a
11324470066,1633061005529,2999.47,2.33,a
11324465030,1633060996528,2999.46,0.1668,a
11324469401,1633061004529,2999.43,4.1,a
11324467578,1633061001529,2999.42,0.3214,a
11324468938,1633061003530,2999.41,0.6672,a
11324458454,1633060986531,2999.39,3.832,a
11324468938,1633061003530,2999.38,7.6,a
11324469401,1633061004529,2999.37,0.6434,a
11324469401,1633061004529,2999.35,0.3,a
11324468938,1633061003530,2999.34,7.6333,a
11324469401,1633061004529,2999.31,2.2085,a
11324470066,1633061005529,2999.26,0.41,a
11324468938,1633061003530,2999.25,0.4799,a
11324468938,1633061003530,2999.24,7.6753,a
11324468938,1633061003530,2999.23,0.5103,a
11324467578,1633061001529,2999.22,0.1,a
11324467578,1633061001529,2999.19,0.6672,a
11324468938,1633061003530,2999.18,2.5019,a
11324468274,1633061002529,2999.17,1.5,a
11324469401,1633061004529,2999.12,1.4531,a
11324468274,1633061002529,2999.11,2.5945,a
11324470066,1633061005529,2999.09,0.4285,a
11324470066,1633061005529,2999.08,6.0,a
11324470066,1633061005529,2999.07,3.6666,a
11324468274,1633061002529,2999.06,1.1023,a
11324469401,1633061004529,2999.04,19.91,a
11324468938,1633061003530,2999.03,0.7265,a
11324463835,1633060993530,2999.01,3.2917,a
11324470066,1633061005529,2999.0,0.0234,a
11324465631,1633060997529,2998.99,0.6673,a
11324470066,1633061005529,2998.98,0.1668,a
